48.98710865561694,38.65561694290977,42.872928176795575,77.60589318600368
49.447513812154696,38.3609576427256,43.186003683241246,78.13996316758747
49.83425414364641,37.6243093922652,44.27255985267035,77.69797421731124
50.05524861878453,38.12154696132597,43.49907918968693,77.75322283609577
50.018416206261506,38.453038674033145,43.13075506445673,77.58747697974218
49.55801104972375,37.55064456721915,43.204419889502766,77.77163904235728
51.19705340699816,38.67403314917127,42.85451197053407,77.73480662983425
51.399631675874765,38.287292817679564,42.57826887661141,78.41620626151013
51.804788213627994,38.10313075506445,42.836095764272564,77.55064456721915
52.92817679558011,38.766114180478816,42.744014732965006,78.21362799263352
52.63351749539596,38.324125230202576,43.738489871086564,77.23756906077348
53.278084714548804,38.69244935543278,42.523020257826886,77.77163904235728
54.51197053406999,38.453038674033145,42.28360957642726,78.37937384898711
54.76979742173113,39.72375690607735,42.13627992633518,78.23204419889503
56.537753222836095,38.02946593001841,43.13075506445673,77.99263351749539
55.69060773480663,38.1767955801105,43.83057090239411,77.32965009208104
57.84530386740332,37.38489871086556,43.9963167587477,77.73480662983425
60.53406998158379,38.858195211786374,43.2596685082873,77.51381215469613
59.392265193370164,38.87661141804788,42.15469613259668,78.28729281767956
60.386740331491715,39.77900552486188,42.3572744014733,78.01104972375691
61.418047882136285,37.90055248618784,42.707182320441994,78.25046040515653
61.860036832412526,39.20810313075507,43.646408839779006,77.23756906077348
62.338858195211785,37.67955801104972,43.4438305709024,77.34806629834254
63.57274401473296,39.484346224677715,42.67034990791897,77.32965009208104
62.302025782688766,38.784530386740336,42.117863720073665,77.73480662983425
64.76979742173113,38.69244935543278,42.15469613259668,78.01104972375691
66.24309392265192,38.80294659300184,42.081031307550646,78.01104972375691
65.15653775322284,38.471454880294665,42.559852670349905,78.04788213627992
65.00920810313076,38.5451197053407,42.78084714548803,77.69797421731124
66.15101289134438,37.348066298342545,44.16206261510129,77.4585635359116
65.98526703499078,38.581952117863715,43.11233885819521,77.53222836095765
65.6169429097606,38.80294659300184,43.24125230202578,77.40331491712708
66.09576427255985,38.41620626151013,42.61510128913444,78.3609576427256
66.81399631675875,37.58747697974217,43.8121546961326,77.62430939226519
67.60589318600368,37.77163904235727,44.12523020257827,77.05340699815838
66.51933701657458,38.858195211786374,42.92817679558011,77.34806629834254
68.41620626151013,38.48987108655617,43.149171270718234,77.29281767955801
68.1767955801105,38.39779005524861,42.22836095764273,78.3609576427256
